Name;Width;Height;Average Red;Average Green;Average Blue;Average Hue;Average Saturation;Average Value;
image_1021.jpg;500;570;0.8075775438595729;0.8193989817677977;0.7931661093909442;0.25597336473937377;0.15058379276190037;0.8552242862054397;
image_1022.jpg;365;365;0.8973238991974812;0.9253114331864941;0.9154306992077709;0.16518463755561363;0.08458903292401994;0.9429218887404218;
image_1023.jpg;301;450;0.5901478441505195;0.46167690848953874;0.1439003177499577;0.14307908871315894;0.754848180697925;0.6037624476146327;
image_1024.jpg;236;233;0.7327989564923337;0.7042534770508434;0.673174468012192;0.2084840848747586;0.11429040103765446;0.7341097594197442;
image_1027.jpg;300;450;0.705166594044803;0.5630025562819522;0.4603659840232813;0.2627392595860153;0.4348103464087792;0.7111832970225123;
image_1028.jpg;300;264;0.5735249554366036;0.5174616260644974;0.4184659833630278;0.2608694622551063;0.3852272949889665;0.5981255199048157;
image_1029.jpg;922;692;0.49794842679650037;0.4873376574679509;0.4664902826195572;0.34909508635892234;0.19060522943460345;0.5181375499297481;
image_1030.jpg;180;145;0.4909770866200686;0.4483926076177371;0.4196753061377346;0.25463321012540885;0.1834914107917927;0.503741416873237;
image_1031.jpg;640;452;0.39789856899626597;0.41398639488989764;0.4513960285441556;0.4862894613755861;0.4102527202766148;0.5064672940525634;
image_1032.jpg;236;354;0.5060088097290327;0.44553012337759684;0.37659817158708253;0.20364918881461538;0.3372816550991736;0.5257594448293815;
image_1034.jpg;2560;1440;0.47547919645171427;0.4583709745975807;0.3843416436753495;0.25707613743453345;0.26444339431225217;0.4936343049986402;
image_1036.jpg;320;320;0.5842322686886743;0.4556999080882865;0.45128622855392775;0.3643712888491868;0.4449315669676879;0.5906138174019114;
image_1037.jpg;433;433;0.5762146568807057;0.4930271151067913;0.4196017355894397;0.3373892240842293;0.4240872448004657;0.5829860031526684;
image_1038.jpg;240;160;0.7077913602940207;0.5194958129084923;0.510648897058833;0.41993727586583546;0.2849627368859963;0.7196904616012041;
image_1039.jpg;400;268;0.48253837430495367;0.4768039947322694;0.46910158765001714;0.2640783513229103;0.11515754771922553;0.49765430201932664;
image_104.jpg;400;272;0.5674238754324693;0.5231466983852252;0.49952811418684256;0.3167598372422058;0.2534140977309798;0.5799422217415799;
image_1040.jpg;360;240;0.6524435820623558;0.6559415849672411;0.6409026870006673;0.386870259436198;0.37128690427108046;0.7658262527231483;
image_1041.jpg;450;298;0.335554795221708;0.31403971282784093;0.24444856779413535;0.21629308493706445;0.3316629722350377;0.3479117720168988;
image_1043.jpg;500;333;0.3962915385974442;0.32462610846145595;0.2836634045811324;0.1322616457038851;0.43672620798786865;0.4022412530177423;
image_1044.jpg;665;480;0.6011494668042822;0.5808913582974536;0.5668242911199016;0.3416931790898216;0.28813040417347313;0.6617024423803002;
image_1045.jpg;450;299;0.7881657230709055;0.7118253583111076;0.6507719121835641;0.18683642611786042;0.219600588372747;0.7956598101148484;
image_1048.jpg;500;393;0.8707211295710029;0.8418541336125083;0.8456339070990971;0.4598442451271492;0.051209315539328254;0.87265441301127;
image_1049.jpg;80;80;0.8419325980392357;0.8419325980392357;0.8419325980392357;0.0;0.0;0.8419325980392357;
image_105.jpg;460;259;0.488235787852177;0.45407067644926785;0.47016316279748166;0.6564616061571942;0.1893623082517019;0.5056204761575724;
image_1050.jpg;690;662;0.760229226061581;0.7321060037444599;0.690302406698651;0.07211852835387583;0.1277668813784161;0.7604530863487288;
image_1051.jpg;180;269;0.6729427962840422;0.5420075159349047;0.40575438767006544;0.1407411843228736;0.4274562197766187;0.6844738440604331;
image_1052.jpg;474;356;0.5081995420839249;0.47010712595856924;0.4118759778126454;0.1968348709269755;0.3654636616331296;0.5418028283706919;
image_1053.jpg;800;534;0.28278171586998946;0.3268276786374463;0.24193126239294133;0.2965522980833131;0.2738192127225521;0.3325996915624871;
image_1054.jpg;608;500;0.5985552631578114;0.574168949948293;0.5632343653249824;0.3685179363880803;0.13101107764962885;0.6114363390091603;
image_1055.jpg;800;506;0.7002714097493258;0.5868452976049906;0.5679988084165634;0.3353321770279993;0.26668903552280515;0.7037716616287443;
image_1056.jpg;640;640;0.5996450769760626;0.5572735906860745;0.5408378140317432;0.33433767591526725;0.19465132434457746;0.6216773897058158;
image_1057.jpg;690;518;0.613869967885259;0.5867318286500544;0.5757191901437481;0.3921726372467633;0.12073236912801864;0.6251233403661963;
image_1059.jpg;474;300;0.13502625410238528;0.14680179807527088;0.17769498910695558;0.6147591916168613;0.3428002844928074;0.17891249551880317;
image_106.jpg;598;499;0.488550804803343;0.38427863662279754;0.2807035147087046;0.12260621273021308;0.5328005233393455;0.48882710006551894;
image_1060.jpg;820;401;0.3138222115682043;0.2714640109434905;0.24161329101930368;0.18961747920831004;0.3422430281868713;0.3172502268957355;
image_1061.jpg;400;266;0.8850395842547991;0.9329215686274944;0.9505107990564877;0.11153270823305847;0.12152189963678642;0.9714309671237298;
image_1062.jpg;1135;600;0.8920114249568483;0.8186492182819982;0.7489291871836535;0.11291471424782716;0.18699636444948523;0.8920470012431645;
image_1064.jpg;370;240;0.5382274774774357;0.47893018018021516;0.38202795442508203;0.3277835398469027;0.4420282718584751;0.5666477654124882;
image_1065.jpg;960;640;0.322371221405192;0.28597269454661983;0.26582717396863526;0.327072138729431;0.3163028590710425;0.3420865438623342;
image_1066.jpg;1600;1066;0.5678211658100369;0.5956222432155328;0.5261138326305704;0.2822870655310394;0.35709199678095543;0.6702900388187758;
image_1067.jpg;399;265;0.4485717438249803;0.41897488820095136;0.3841441190843491;0.41786415952145883;0.459140501721082;0.5366233193045457;
image_1068.jpg;300;300;0.6090640958605007;0.5556459694988685;0.49163895424838133;0.09296631127951663;0.29695159998771764;0.6090900217864266;
image_1069.jpg;800;600;0.357083660130927;0.35525370098056674;0.33193100490218025;0.20855877373090326;0.41197518013555223;0.42621367647076686;
image_107.jpg;300;300;0.6434330718955881;0.6086698039217755;0.5900419607845039;0.14800591162784144;0.16355894020888204;0.6486607843138718;
image_1072.jpg;400;300;0.35097196078444326;0.43997852941182763;0.5971383986927582;0.5677584760976239;0.47938833418551763;0.6013449999999498;
image_1073.jpg;237;325;0.5994752913173169;0.5656339232868317;0.5522806320839595;0.4138375170276101;0.10529281817014219;0.6073271855965834;
image_1074.jpg;80;80;0.8419325980392357;0.8419325980392357;0.8419325980392357;0.0;0.0;0.8419325980392357;
image_1075.jpg;2000;1334;0.5065849398894374;0.5089949701669586;0.47593827204150846;0.3130552986743829;0.1931367665351681;0.5498317414894855;
image_1076.jpg;10;10;1.0;1.0;1.0;0.0;0.0;1.0;
image_1077.jpg;634;873;0.37427473596570077;0.35847387140703413;0.34271652456803686;0.24118174093431988;0.2264267072764059;0.3889807706518769;
image_1078.jpg;236;214;0.7496946077653388;0.6599114649818719;0.5735650525059448;0.211039602578451;0.2874482186130894;0.769722219633776;
image_1079.jpg;800;648;0.31437081669115857;0.3163298686761126;0.3613841609175484;0.5874115204712059;0.2827532070198132;0.3776163232268966;
image_108.jpg;357;360;0.5769811061678949;0.5480484001879257;0.5576554499795137;0.4558032658209754;0.15389421907458348;0.6034745488608427;
image_1080.jpg;616;308;0.5228297517351855;0.7091359891063292;0.7485257119369473;0.4939270068073697;0.3830969031896959;0.7723481334673783;
image_1085.jpg;1600;1155;0.5260642305418046;0.46331853832463016;0.40932312409753596;0.07616050858788877;0.3141730121566148;0.5260646804187252;
image_1086.jpg;720;900;0.6936679980635845;0.7594608448330541;0.660273602034458;0.3636845999234395;0.26037299068336145;0.7856707334797315;
image_1087.jpg;313;471;0.2929300812801703;0.244412390489671;0.19800275930038425;0.20344909972562375;0.3315372230237161;0.29783712946605373;
image_1088.jpg;900;1124;0.4062184309103334;0.4414221927565923;0.32972097007868395;0.42941629075475474;0.5289729931706724;0.5537622830047518;
image_109.jpg;800;534;0.4149720661673927;0.3042947326871868;0.45641526217202627;0.5833452576390064;0.48441667812590966;0.5293537673494345;
image_1090.jpg;170;170;0.4541692109370253;0.40500413867974666;0.3568635592645994;0.3301575291328998;0.42812736467429763;0.5054730985820278;
image_1091.jpg;1000;651;0.3502803228819681;0.23015038703660495;0.1606308063012724;0.10098887385934129;0.5802975251583643;0.3503962772207253;
image_1092.jpg;259;194;0.40762616554013764;0.4078404055967016;0.40990218321942823;0.46190392044458706;0.26972856903980014;0.4572847472787284;
image_1093.jpg;700;300;0.314242259570658;0.21622816059778696;0.09665211951468057;0.1086698230200496;0.7155582778688561;0.31454435107392725;
image_1094.jpg;183;275;0.7513790167829262;0.6622110789670358;0.5931402744902978;0.261780666817591;0.2862935337798684;0.7690580637618829;
image_1095.jpg;600;400;0.4184369444444979;0.322366911764808;0.2671565032681218;0.2731466086507652;0.3811892711479583;0.42068882352946213;
image_1097.jpg;500;375;0.43170700130724743;0.45761200522882256;0.4528267503268445;0.46168366874758976;0.16082216023751175;0.47325235032684587;
image_1099.jpg;80;80;0.8419325980392357;0.8419325980392357;0.8419325980392357;0.0;0.0;0.8419325980392357;
image_11.jpg;1001;667;0.7339136977935221;0.8265119129952349;0.8477267272272352;0.3612761755726749;0.2253192116164027;0.8830832864746118;
image_1100.jpg;800;534;0.5843229051916683;0.5317790629359239;0.5233871355657588;0.2726737184969205;0.16715637089427038;0.6001637934195758;
image_1101.jpg;720;540;0.7365460138794461;0.6864308480598534;0.6407566872430628;0.17067947585185944;0.19308804010632605;0.7422639594938287;
image_1102.jpg;250;250;0.37702494117652874;0.28940624313727903;0.23100166274511968;0.1666747072216611;0.5194791933823222;0.38259632941182314;
image_1103.jpg;300;300;0.7061067973854651;0.5385010893245807;0.37080135076257803;0.11357728319570651;0.5274317423378247;0.708750544662155;
image_1106.jpg;720;810;0.6639415799248178;0.6749620013987481;0.5219131364487037;0.23000531280240533;0.3433514598926704;0.7046388216475193;
image_1107.jpg;430;314;0.7625401320354497;0.7785064231586338;0.7509909643014911;0.3693979094839818;0.14372345605777978;0.8138935408260627;
image_1108.jpg;660;373;0.5504481815473051;0.3982266920905134;0.2880974068075262;0.08589571759518114;0.5215365897241957;0.550568450631472;
image_1109.jpg;480;320;0.47960475388071205;0.38055369178933307;0.22185756229591425;0.11180824729094027;0.5917873612783822;0.48365331392973115;
image_111.jpg;800;1200;0.8175082434687199;0.760108210785533;0.7172833333372133;0.08104225539813849;0.1304490893000455;0.8177229411811356;
image_1110.jpg;600;600;0.4034410348580214;0.34084070806066924;0.37225587146016786;0.60158442058809;0.24134534829098916;0.4217907734200656;
image_1112.jpg;240;240;0.9081450163400985;0.8944026416124353;0.8750481345317932;0.05487660587642644;0.06186604238572965;0.9087595996734392;
image_1113.jpg;398;272;0.4377359693508718;0.3768228759137176;0.4030231535417474;0.46467867829159315;0.33076331800691144;0.48723530426067985;
image_1114.jpg;1024;813;0.5015509309512562;0.12579436410172007;0.1300746816065234;0.42510953435892;0.48682134603575755;0.5067853134880892;
image_1115.jpg;474;355;0.3317220806430656;0.26308029695513646;0.2314996090551422;0.17204677413545386;0.37744751857127495;0.362315746052417;
image_1116.jpg;2000;2633;0.8300670032561932;0.7590843829797894;0.7417480671412918;0.18487335305136457;0.18730166186356226;0.8302347266471094;
image_1117.jpg;238;250;0.6515096391497855;0.7678791234140692;0.8310142033285695;0.3169642025916262;0.39251128820831865;0.8879659911022055;
image_1118.jpg;736;414;0.2800884741632087;0.2502394223285988;0.2725483246231644;0.47479502267714935;0.41237919157068836;0.33280900577004036;
image_112.jpg;236;218;0.4781122229642125;0.4548563026517609;0.5171620459722321;0.4892026828771232;0.3433947648100867;0.5631729429448807;
image_1120.jpg;300;300;0.7348536383440442;0.7288754248364143;0.7210155119824168;0.27722135460777797;0.03594489204089453;0.7387454901958913;
image_1121.jpg;600;726;0.45159947964493424;0.3528874124492142;0.3679730099572217;0.5230163941490892;0.3621077835308389;0.4792154432021049;
image_1122.jpg;195;165;0.6292411901823429;0.594884348766684;0.5791832045949843;0.41221772609146673;0.15910948497268312;0.6412375946493346;
image_1123.jpg;236;314;0.5935250511733697;0.6504095992277042;0.6928844570321719;0.37828123282866505;0.28150841986356046;0.7318244840847336;
image_1124.jpg;300;450;0.9010789832969581;0.6536166158316595;0.6357540159767987;0.2732695811141659;0.34571195668968313;0.901481452432759;
image_1125.jpg;495;495;0.6419553827033174;0.5011211421003314;0.4663677455883315;0.4019759876328209;0.4067337219076811;0.6477107778109912;
image_1126.jpg;128;160;0.6589889705882271;0.6774021522671008;0.6321292892157035;0.35655798404617095;0.4120441769188775;0.8151225490195351;
image_1127.jpg;300;450;0.3141495424837213;0.32906268700078756;0.2900343355120191;0.3701452615302364;0.3255308836758323;0.35134893246191895;
image_1128.jpg;340;270;0.5850465205689995;0.5314383356828709;0.538785039941891;0.6053879532658687;0.2824086716551415;0.6325506001964257;
image_1129.jpg;200;200;0.5287237254901017;0.4465386274509527;0.36735725490191473;0.2334908290276434;0.2834157919994323;0.5464975490195029;
image_113.jpg;240;160;0.5847999387254936;0.440992442810519;0.36100010212424244;0.17072773668959612;0.45453859730708485;0.5876611519607849;
image_1130.jpg;340;270;0.6040303729334261;0.5784157375368021;0.5367962749369729;0.12172313010760533;0.11828622120511242;0.6082329445938962;
image_1131.jpg;236;355;0.8143131169869583;0.8084419043337473;0.7827568000221802;0.3795242212387502;0.08841961516796334;0.8258119538096157;
image_1132.jpg;240;160;0.47540696486938155;0.551453125000054;0.7057848243463319;0.5187801038505377;0.4199803815586861;0.7343147467319215;
image_1133.jpg;720;480;0.7486249092230035;0.6650353236204218;0.5391227078794852;0.21290541414029007;0.3281641514869007;0.7584223288853812;
image_1134.jpg;1889;2357;0.5874899819243451;0.5185092207930723;0.4354651319841747;0.09814578903055933;0.34055926616313587;0.588000027629198;
image_1135.jpg;205;273;0.6404277883760782;0.4746062927986001;0.3623436916981831;0.06968747737526072;0.47986565566516337;0.6404277883760782;
image_1136.jpg;800;600;0.7185183333335261;0.677393578432223;0.6523851633980935;0.36718370753615637;0.17281314121318933;0.7449667238568108;
image_1137.jpg;495;524;0.7942824140215426;0.6836789538852233;0.5712282683138297;0.2011441689917384;0.30619126826411086;0.8002575825606772;
image_1138.jpg;150;150;0.5936552505446347;0.2817195642701006;0.13885751633985038;0.15842940523377488;0.7938731366248853;0.5939166884531312;
image_1139.jpg;1600;1600;0.4758135477923019;0.3313470465642454;0.33847004441900547;0.589066885883794;0.5126055411176529;0.4770622702187362;
image_114.jpg;240;160;0.4168161764706041;0.423515625000017;0.2862640931372366;0.1937493560101198;0.37018939292038966;0.44135191993464523;
image_1141.jpg;262;262;0.9642640460407998;0.9642640460407998;0.9642640460407998;0.0;0.0;0.9642640460407998;
image_1142.jpg;640;480;0.491400684232149;0.41404107945284263;0.3734881791259794;0.35454827313495935;0.3448772227824983;0.510187461703519;
image_1143.jpg;396;313;0.7508582030288152;0.6849162868426434;0.6396717915229675;0.29224537760020386;0.22383610067824772;0.7670718650514801;
image_1144.jpg;780;336;0.7008122650768697;0.32741672951222534;0.3542445803108247;0.6183288678777867;0.6012826390565629;0.7261446587181184;
image_1145.jpg;800;1067;0.599078367054843;0.5696488367611153;0.5581313743870345;0.4171713820400252;0.28658716756966096;0.6655092434358872;
image_1146.jpg;1604;1087;0.7690457551171505;0.7237246301110195;0.7406472297206791;0.3621968739574321;0.3059377439213594;0.8795680158586606;
image_1147.jpg;580;326;0.552749826818666;0.4810146965493506;0.4162084728116665;0.2776882988746331;0.39699566164486855;0.5916391650799045;
image_1149.jpg;346;346;0.42721748661378484;0.3834688173777043;0.3673963674815542;0.306040721942868;0.36150432553923795;0.4491494576380212;
image_115.jpg;509;382;0.5493939597459593;0.44810761795332016;0.23811138749014046;0.12595913019193544;0.6391225086148984;0.5776858755721302;
image_1150.jpg;1600;900;0.6924111165680825;0.6998202342159684;0.6329299237416484;0.32885062298220236;0.2604913116180287;0.7351903376980896;
image_1151.jpg;329;609;0.6105203441120913;0.4662260110697734;0.41589053327374154;0.26236521573084853;0.37224410922791545;0.6309371975739314;
image_1152.jpg;489;366;0.5151678729982535;0.5522748511832712;0.6677408724277936;0.6287789457570268;0.2875994540566939;0.6790672848303451;
image_1153.jpg;300;225;0.42326181554106523;0.32753121278144215;0.3049105591866643;0.27147777435906023;0.41698524169835555;0.4372808714597188;
image_1154.jpg;450;450;0.9450638005352724;0.8579194383909136;0.8421770031486642;0.13005766288633094;0.17100375721615896;0.9685792689448386;
image_1155.jpg;360;240;0.7279076797384423;0.4844833424110406;0.22958691902702708;0.1916817781052925;0.7440267209092724;0.7580469771240332;
image_1156.jpg;236;195;0.49386813917218175;0.2719165580182919;0.22288996259083876;0.4644836827567322;0.6113522440174856;0.5058480115209397;
image_1157.jpg;340;270;0.4222763894229457;0.4402456747405234;0.4178601392627611;0.4144443065346484;0.22118241246329343;0.47575799906021593;
image_1158.jpg;640;413;0.32311232967772247;0.32717106122082834;0.32250103855118684;0.23869049754328855;0.0973399447610306;0.3376110211034212;
image_1159.jpg;737;596;0.42014639682479865;0.42999903757947056;0.41357401164864693;0.41629720317807783;0.3398493092594212;0.5048531076806853;
image_116.jpg;450;498;0.652779361454449;0.5768319465224133;0.4576537610135641;0.15414641881976862;0.39514667288063304;0.6745463072331944;
image_1160.jpg;400;290;0.6157950642325193;0.5754925625422203;0.49868718728874584;0.14049565612587034;0.21748186258696092;0.6171857674103416;
image_1161.jpg;480;320;0.6659916768790067;0.709595766952486;0.7411103196486922;0.4303673298772862;0.19162901277462044;0.7589413296568638;
image_1162.jpg;1200;630;0.3999317200946461;0.3643826174904474;0.34551211225210166;0.33592979854426286;0.4237877924177644;0.4292478213498661;
image_1164.jpg;80;80;0.8419325980392357;0.8419325980392357;0.8419325980392357;0.0;0.0;0.8419325980392357;
image_1165.jpg;288;390;0.7758665018712055;0.6201505851627438;0.5093160298307523;0.17391268342406496;0.3581233670120047;0.7772753267971786;
image_1166.jpg;400;267;0.5531893221707243;0.5207844973194591;0.40141635455680885;0.13308922292429537;0.3065842733907467;0.5590507086728889;
image_1167.jpg;340;270;0.5506723055234808;0.5055148447178384;0.349444572600371;0.16307476747432986;0.4028836477096478;0.579893374343143;
image_1168.jpg;300;168;0.4482920946155879;0.5089334733892844;0.3949859165888596;0.3304761785891238;0.29079987745992136;0.5155182072828365;
image_1169.jpg;2500;1849;0.7093506119965239;0.45945854440260975;0.2405659979344745;0.07800620114237534;0.640776593340328;0.7093554527689627;
image_117.jpg;650;488;0.6210448656133528;0.5908575155154037;0.5584154241766157;0.4732085085800404;0.4620772998174383;0.7688383651064271;
image_1170.jpg;266;427;0.4182774403980162;0.38658465974826633;0.36615830111165704;0.2292462833584785;0.2223527504684689;0.4577200336561798;
image_1171.jpg;238;250;0.8770876256385427;0.9003374526280946;0.8742596803426649;0.1080711186083408;0.14227666096948763;0.9279905750534829;
image_1172.jpg;380;240;0.5026847265222295;0.42029820261446443;0.3414629342966812;0.19028978268763228;0.32856186690736056;0.5046525627795365;
image_1175.jpg;850;400;0.5560041868510169;0.5594696539792801;0.5734846251440858;0.528283261110956;0.1398082596902644;0.603689319492378;
image_1176.jpg;768;512;0.37007457259433085;0.18246240553522805;0.14623060039471533;0.40713195565089877;0.7642896548709518;0.3866853103138859;
image_1177.jpg;450;450;0.9221065892039574;0.8746784216899592;0.8626217187124396;0.15097284238899636;0.127912707698669;0.9369647446141693;
image_1179.jpg;1500;1000;0.6203935529415487;0.5447981934659425;0.4554931058800402;0.14121584771349918;0.34278429423980705;0.6265591137260441;
image_1180.jpg;626;418;0.9266159153331653;0.8913087891345155;0.8192877248734312;0.11773550000387349;0.18637797199917971;0.9603429221943586;
image_1181.jpg;474;632;0.3563054065829569;0.4363745231041755;0.4143522096656032;0.3388873602427936;0.3443917554696436;0.46847974809207993;
image_1182.jpg;480;270;0.5186355603970211;0.3742937847979652;0.2518467380780835;0.19830360544567074;0.7109489113221565;0.5935333151779113;
image_1183.jpg;650;975;0.5166303530957664;0.5139844653283043;0.5423957427386871;0.4031171054605782;0.2454276532382176;0.58428086166213;
image_1184.jpg;100;100;0.6361478431372342;0.4801992156862554;0.36095058823527365;0.1113455672266553;0.5333235361220517;0.6570345098039042;
image_1185.jpg;340;270;0.3995029689436689;0.380786876842372;0.38664637532586343;0.430969086035679;0.27576938384254396;0.44958208381399895;
image_1186.jpg;150;150;0.3904697167756236;0.412781525054496;0.4336585620915294;0.5097136875293723;0.25235209810796844;0.4467904139433778;
image_1187.jpg;320;320;0.808183057597793;0.6834377680758484;0.5043716299019496;0.11473669702771463;0.4048690274244046;0.8097880284923998;
image_1188.jpg;360;240;0.6491818718226922;0.46398679193901593;0.41516303558467776;0.5707187762044567;0.5222774763950713;0.7058135439359361;
image_1189.jpg;800;797;0.6103379831226813;0.4798626159367185;0.44024447683728957;0.4100584794627623;0.5867751588184155;0.7152742945358306;
image_1190.jpg;468;373;0.4749855213503725;0.39787400856637334;0.36100858115531953;0.20740293378691915;0.4053719290467517;0.49488125260884414;
image_1191.jpg;527;350;0.44433838810672044;0.42087894588584857;0.3978490371481754;0.25136043011830744;0.2171451041963387;0.4674518095663847;
image_1193.jpg;500;750;0.6068239686272945;0.5532526013069502;0.49128955816983655;0.28670402921399796;0.335080006746918;0.6595260758168885;
image_1194.jpg;600;449;0.8967289837983553;0.5020777908788436;0.5077466701601426;0.5632232353012346;0.4760213320229992;0.8968882192816983;
image_1195.jpg;287;414;0.41241169968638075;0.3915594752099536;0.4024079338345961;0.4806269437877756;0.1892820990742875;0.4509199272969511;
image_1196.jpg;900;600;0.37220431372497986;0.36474232389196765;0.35237053013757313;0.4089187150165407;0.15430027270741245;0.39003664487972983;
image_1197.jpg;325;244;0.4628424201964091;0.5003215884084201;0.5223411220730595;0.5511695277997832;0.2227665057938704;0.5388300076651182;
image_1198.jpg;312;312;0.43587088763845233;0.4444822726921419;0.3813881395754217;0.2870213820039644;0.27616485124567575;0.46947373212928617;
image_1199.jpg;600;400;0.6152365196076665;0.5182916339869016;0.23613112745107256;0.15301444673258888;0.6192887233862905;0.6210138725488357;
image_12.jpg;720;540;0.36245914024060105;0.4759707697894397;0.3774480150085298;0.34934923469817064;0.3834153909174641;0.4886876059065921;
image_120.jpg;238;250;0.8256535837864558;0.8554920415224124;0.7690356236612064;0.09657361096091495;0.16345082059911492;0.8827524139066399;
image_1200.jpg;474;474;0.6000418903875132;0.5474704838583992;0.4643871139583901;0.22389680310416554;0.2743777613469316;0.6115339596644549;
image_1201.jpg;300;300;0.8631900653595169;0.7359444008714509;0.39913459695000847;0.14223358237264477;0.586971294231763;0.8888643137255425;
image_1202.jpg;471;552;0.577478175799236;0.49685521243791575;0.44914852583707376;0.15067414799618872;0.2787186519310535;0.5845662822809603;
image_1203.jpg;236;361;0.3931441593963246;0.2983813563926118;0.21712277755847195;0.13367948689944545;0.5321436239726834;0.4006783895774173;
image_1204.jpg;311;160;0.7956008448395026;0.7467748723283393;0.7350315238635485;0.19192786550493293;0.13515412332857135;0.7967320786835197;
image_1206.jpg;1280;720;0.6916036432764288;0.6757368430004492;0.6630248885150398;0.41648207821282257;0.23406397911221044;0.7446397229031574;
image_1207.jpg;1600;1600;0.35979998467919966;0.3435247334541317;0.21228253829588375;0.191897021406145;0.5657128513283993;0.3794254411747242;
image_1208.jpg;650;434;0.49342825169772164;0.5351232840530231;0.5560106206254154;0.4451166749783372;0.2977778584922887;0.6251576759736065;
image_121.jpg;620;465;0.7840944005764865;0.6960920473632125;0.5512749110741666;0.10384392784408016;0.3643027202385378;0.7842311725936526;
image_1210.jpg;300;165;0.7205517924340509;0.6249227965933358;0.482890473361107;0.13290178877318962;0.3934512622023305;0.7503485046542671;
image_1211.jpg;236;177;0.6896357068154344;0.6022139795303117;0.4899123721115158;0.15888627865296398;0.32828123867799497;0.6975966638689303;
image_1212.jpg;600;449;0.5516369564900191;0.41604511114033604;0.3499430542819728;0.14541235559528568;0.4324276917696997;0.5561407339475518;
image_1213.jpg;467;700;0.21823255897652927;0.23395215902242847;0.2033939862884473;0.31728320688801437;0.19271712708903255;0.2451267342058826;
image_1214.jpg;300;200;0.6208405882352306;0.5564191503267842;0.4037866666667664;0.2815100757326469;0.4947186769968739;0.6929371241829088;
image_1215.jpg;236;353;0.5015971914285395;0.48069573150236805;0.4220620009659473;0.20796594657073234;0.2152892117697985;0.5126088213169672;
image_1217.jpg;600;400;0.6549267810456169;0.6613726797383652;0.642538366012845;0.33953463536254647;0.11329343295202689;0.672843153594528;
image_1218.jpg;480;360;0.5488504675017991;0.5259734023239375;0.49149423565726064;0.28009942686400363;0.19024987087357065;0.5684356617646582;
image_122.jpg;1024;715;0.37740265708555437;0.3825228547492773;0.24001784673676474;0.21922521991734414;0.536843019502804;0.4383218550747767;
image_1221.jpg;200;187;0.7051471112508411;0.6612283737023846;0.6542476669811947;0.3847242382970915;0.1412909994292522;0.7121114606269524;
